"","uniform.title","count"
"6088","Flug über die Grenzen",1
"6089","Flügel aus Schatten Lächeln in Stein",1
"6090","Flügel für die Seele",2
"6091","Flughafenfische",1
"6092","Flughunde",12
"6093","Flughunden",1
"6094","Flughundend",1
"6095","Flughunderk",1
"6096","Flut und Boden",1
"6097","Flutwellend",1
"6098","Fn",1
"6099","Fnd",1
"6100","Föhnlage",1
"6101","Fontane",1
"6102","Fool on the hill",1
"6103","For bad days",1
"6104","Forschungen eines Hundes",1
"6105","Fortunatus",1
"6106","Foyer der Oper",1
"6107","Frabato",3
"6108","FrageKunst",1
"6109","Fragmente",1
"6110","Fragmente aus Heften und losen Blättern",1
"6111","Fragmente der Undeutlichkeit",1
"6112","Francesco der Kater des Papstes",1
"6113","Francis",6
"6114","Francos langes Sterben",1
"6115","Franio",2
"6116","Frank der Fünfte",1
"6117","Frank Goldammer Der Angstmann",2
"6118","Frank Goldammer Tausend Teufel",2
"6119","Frank Schätzing Der Schwarm",1
"6120","Frank Schätzing Die Tyrannei des Schmetterlings",3
"6121","Frank Wedekind Der Kammersänger",1
"6122","Frank Wedekind Lulu",1
"6123","Frank Wedekind MineHaha",1
"6124","Frank Witzel Die Erfindung der Roten Armee Fraktion durch einen manischdepressiven Teenager im Sommer 1969",1
"6125","Frankfurter Dirigierrolle",1
"6126","Frannys Reise",1
"6127","Franz Hessel Heimliches Berlin",2
"6128","Franz Hessel Von den Irrtümern der Liebenden",1
"6129","Franz Innerhofer Schöne Tage",1
"6130","Franz Josef Degenhardt Zündschnüre",1
"6131","Franz Kafka Beim Bau der Chinesischen Mauer",1
"6132","Franz Kafka Betrachtung",1
"6133","Franz Kafka Brief an den Vater",1
"6134","Franz Kafka Das Schloss",13
"6135","Franz Kafka Das Urteil",1
"6136","Franz Kafka Der Heizer",1
"6137","Franz Kafka Der Prozess",25
"6138","Franz Kafka Der Verschollene",9
"6139","Franz Kafka Die Verwandlung",16
"6140","Franz Kafka Die Verwandlung und andere Tiergeschichten",1
"6141","Franz Kafka Ein Brudermord",1
"6142","Franz Kafka Ein Landarzt ltZusammenstellung",1
"6143","Franz Kafka Erzählungen",2
"6144","Franz Kafka In der Strafkolonie",1
"6145","Franz Kafka Werke",3
"6146","Franz oder warum Antilopen nebeneinander laufen",1
"6147","Franz von Assisi",2
"6148","Franz Werfel Das Lied von Bernadette",1
"6149","Franz Werfel Der Abituriententag",1
"6150","Franz Werfel Der Tod des Kleinbürgers",1
"6151","Franz Werfel Die vierzig Tage des Musa Dagh",6
"6152","Franz Werfel Eine blassblaue Frauenschrift",4
"6153","Franziska",1
"6154","Franziska Linkerhand",3
"6155","Franziskus",1
"6156","Franziskus oder das zweite Memorandum",2
"6157","Französische Märchen",1
"6158","Frau Beate und ihr Sohn",2
"6159","Frau Bettina und ihr Söhne",1
"6160","Frau Holle ltMärchen",1
"6161","Frau Jenny Treibel",4
"6162","Frau Juttas Befreiung",1
"6163","Frau Majas Glück",1
"6164","Frau mit drei Flugzeugen",1
"6165","Frau Paula Trousseau",3
"6166","Frau Sartoris",9
"6167","Frau Sartoris neugriech",1
"6168","Frau Sartorisnd",1
"6169","Frau Schmitz",1
"6170","Frauen für Anfänger",1
"6171","Frauen Krieg Lustspiel",1
"6172","Frauen Krieg Lustspielrk",1
"6173","Frauen lügen besser",1
"6174","Frauen verstehen mehr von Liebend",1
"6175","Frauen vor Flusslandschaft",6
"6176","Frauenbataillonnd",1
"6177","Frauendienst",1
"6178","Frauennd",1
"6179","Frauenstation",1
"6180","Fräulein Chef",1
"6181","Fräulein Domina",1
"6182","Fräulein Else",6
"6183","Fräulein Sonnenschein",2
"6184","Fräulein Stark",4
"6185","Fräulein Stark Iwrith",1
"6186","Fräulein Stark neugriech",1
"6187","Fräulein Starknd",1
"6188","Fräulein Starkrk",1
"6189","Freda Wolff Schwesterlein muss sterben",2
"6190","Freda Wolff Töte ihn dann darf sie leben",1
"6191","Freigangnd",1
"6192","Freitag in Sarajevo",1
"6193","Freizeichen",8
"6194","Freizeichennd",1
"6195","Freizeichenrk",1
"6196","Fremd genug",1
"6197","Fremde Frauen",1
"6198","Fremde Männer",1
"6199","Fremde Schwestern",1
"6200","Fremde Wasser",1
"6201","Fremdenzimmer",1
"6202","Fremdn",1
"6203","Freulers Rückkehr neugriech",1
"6204","Freunde",2
"6205","Freunde auf immer  ewig",1
"6206","Freunde fürs Leben",1
"6207","Freunde fürs Lebennd",1
"6208","Freunde neugriech",1
"6209","Freunde weiten das Herz",1
"6210","Frey Apollonio",1
"6211","Frida Kahlo und die Farben des Lebens",2
"6212","Friede Sörrensen",1
"6213","Frieden",1
"6214","Friedensgeschichten",1
"6215","Friedensworte für jeden Tag",1
"6216","Friederike Mayröcker Études",1
"6217","Friederike Mayröcker Reise durch die Nacht",1
"6218","Friederike Mayröcker Requiem für Ernst Jandl",1
"6219","Friederike Mayröcker Scardanelli",2
"6220","Friedhof der bitteren Orangen",2
"6221","Friedliche Zeiten",3
"6222","Friedliche Zeitenn",1
"6223","Friedrich Ani Der namenlose Tag",1
"6224","Friedrich Christian Delius Die Liebesgeschichtenerzählerin",1
"6225","Friedrich Christian Delius Die Minute mit Paul McCartney",1
"6226","Friedrich Christian Delius Mogadischu Fensterplatz",1
"6227","Friedrich de La Motte Fouqué Undine",1
"6228","Friedrich Dürrenmatt Das Versprechen",6
"6229","Friedrich Dürrenmatt Der Besuch der alten Dame",3
"6230","Friedrich Dürrenmatt Der Meteor",2
"6231","Friedrich Dürrenmatt Der Prozeß um des Esels Schatten",1
"6232","Friedrich Dürrenmatt Der Richter und sein Henker",6
"6233","Friedrich Dürrenmatt Der Sturz ltZusammenstellung",1
"6234","Friedrich Dürrenmatt Der Verdacht",2
"6235","Friedrich Dürrenmatt Der Winterkrieg in Tibet",2
"6236","Friedrich Dürrenmatt Die Ehe des Herrn Mississippi",1
"6237","Friedrich Dürrenmatt Die Physiker",4
"6238","Friedrich Dürrenmatt Dramen",1
"6239","Friedrich Dürrenmatt Es steht geschrieben",1
"6240","Friedrich Dürrenmatt Justiz",3
"6241","Friedrich Dürrenmatt Labirinty ltZusammenstellung",1
"6242","Friedrich Dürrenmatt Obeščanie ltZusammenstellung",1
"6243","Friedrich Dürrenmatt Play Strindberg",1
"6244","Friedrich Glauser Dada",1
"6245","Friedrich Glauser Der Tee der drei alten Damen",1
"6246","Friedrich Hebbel Die Nibelungen",1
"6247","Friedrich Hölderlin Der Tod des Empedokles",2
"6248","Friedrich Hölderlin Gedichte",1
"6249","Friedrich Hölderlin Hyperion",3
"6250","Friedrich Hölderlin Theoretische Schriften",1
"6251","Friedrich Nietzsche DionysosDithyramben",1
"6252","Friedrich Schiller Der Geisterseher",1
"6253","Friedrich Schiller Don Carlos",1
"6254","Friedrich Schiller Kabale und Liebe",2
"6255","Friedrich Schiller Maria Stuart",1
"6256","Friedrich Schiller Wallenstein",2
"6257","Friedrich Schiller Werke",1
"6258","Friedrich Schiller Wilhelm Tell",1
"6259","Friedrich Schlegel von Lucinde",2
"6260","Friedrich Torberg Der Schüler Gerber",1
"6261","Friedrich Torberg Die Tante Jolesch",1
"6262","Friedrichsburg",1
"6263","Frisch",2
"6264","Frisch gemachtnd",1
"6265","Frisch gepreßtnd",1
"6266","Fritz Hochwälder Das heilige Experiment",1
"6267","Fritz Kochers Aufsätze",5
"6268","Fritz Kochers Aufsätzen",1
"6269","Fritz Oswald Bilse Aus einer kleinen Garnison",1
"6270","Frohe Weihnacht überall",1
"6271","Fröhlich und ernst unter der Mitra",1
"6272","Fröhliche Weihnachten",1
"6273","Fröhliche Weihnachten liebes Christkind",1
"6274","Frölicher",1
"6275","Fromme Lügen",1
"6276","Fromme Lügenn",1
"6277","Fronttheater",2
"6278","Froschkönig",1
"6279","Froschnacht",1
"6280","Frost",8
"6281","Frostnd",1
"6282","Frostrk",1
"6283","Frucht der Sünde",1
"6284","Frühere Verhältnisse",1
"6285","Frühherbst in Badenweilernd",1
"6286","Frühling der Barbaren",2
"6287","Frühling in der Via Condotti",1
"6288","Frühling in der Via Condottind",1
"6289","Frühlings Erwachen",6
"6290","Fuck America",2
"6291","Fuck Americand",1
"6292","Fuck Americark",1
"6293","Fuck your friends",1
"6294","Fuck your friendsnd",1
"6295","Fulna",1
"6296","Fun wilner geto",1
"6297","Fundbüro",7
"6298","Fundbüro neugriech",1
"6299","Fundsachen für Nichtleser",4
"6300","Fünf",11
"6301","Fünf am Meer",2
"6302","Fünf Katzen unterm Weihnachtsstern",1
"6303","Fünf Kopeken",1
"6304","Fünf Minuten nach der Halb",1
"6305","Fünf Sterne für dich",1
"6306","Fünf Tage im Juni",1
"6307","Fünfnd",1
"6308","FünfSterneKerle inklusive",1
"6309","Fünfunddreißig neugriech",1
"6310","Fünfzehn Hasen",1
"6311","Für 100 Franken die ganze Welt und andere Geschichten",1
"6312","Für alle reicht es nicht",1
"6313","Für bärig gute Freunde neugriech",1
"6314","Für besondere Feste",1
"6315","Für den beste Mama der Welt",1
"6316","Für den besten Bruder der Welt",1
"6317","Für den besten Mann der Welt",1
"6318","Für den besten Opa der Welt",1
"6319","Für den besten Papa der Welt",3
"6320","Für den besten Vater der Welt",1
"6321","Für den Herrscher aus Übersee",1
"6322","Für dich allein",1
"6323","Für die beste Mama der Welt",3
"6324","Für die beste Mutter der Welt",1
"6325","Für die beste Oma der Welt",4
"6326","Für die beste Schwester der Welt",2
"6327","Für die beste Schwester der Weltnd",1
"6328","Für die beste Tochter der Welt",2
"6329","Für die Familie kann man nichts",1
"6330","Für die Liebe für die Kunst",1
"6331","Für die Zeit des Advent",1
"6332","Für eine tolle Freundin wie dich",1
"6333","Für eine tolle Freundin wie dichnd",1
"6334","Für eine tolle Mutternd",1
"6335","Für eine tolle Omand",1
"6336","Für eine tolle Schwesternd",1
"6337","Für freche Frauen",1
"6338","Für Freunde wie dich",1
"6339","Für gute Freunde",1
"6340","Für Hundefreunde",3
"6341","Für immer Disco",1
"6342","Für immer Senta",1
"6343","Für immer und ewig",1
"6344","Für immer und ewign",1
"6345","Für immer und ewignd",1
"6346","Für immer und ewigrk",1
"6347","Für immer Vampir",1
"6348","Für jede Lösung ein Problem",9
"6349","Für jede Lösung ein Problemn",1
"6350","Für jede Lösung ein Problemrk",1
"6351","Für Katzenfreunde",2
"6352","Für meine beste Freundin",1
"6353","Für meine SuperMama",3
"6354","Für meine SuperOma",1
"6355","Für meinen SuperOpa",1
"6356","Für meinen SuperPapa",3
"6357","Für Mut und Kraft",1
"6358","Für nette Menschen",1
"6359","Furcht und Elend des Dritten Reiches",2
"6360","Furcht und Elend des Dritten Reiches neugriech",1
"6361","Furorn",1
"6362","Furornd",1
"6363","Fürsorgliche Belagerung",4
"6364","Fürsorgliche Belagerung neugriech",1
"6365","Fürstin der Bettler",1
"6366","Fürstinnen",2
"6367","Fußballnd",1
"6368","Fyrgar",1
"6369","Gabi Kreslehner Rabenschwestern",2
"6370","Gabriele Tergit Effingers",1
"6371","Gabriele Tergit Käsebier erobert den Kurfürstendamm",1
"6372","Gam",5
"6373","Gamble King",1
"6374","GameWØrldz",1
"6375","Ganglbauer",1
"6376","Ganz Ohr",1
"6377","Ganz viel Glück für dich",3
"6378","Ganz viel Glück für dichnd",1
"6379","Ganz viel Liebe für dichnd",1
"6380","Garantirano udovolstvie ltZusammenstellung",1
"6381","Gate of angels",1
"6382","Gebiete sanfte Herrin mir",1
"6383","Gebissen",1
"6384","Geblendeter Augenblick",1
"6385","Geborgtes Leben",1
"6386","Gebrochene Herzen oder mein erster bis elfter Mord",2
"6387","Geburt einer Dunkelwolke",1
"6388","Gebürtig",5
"6389","Gebürtig Iwrith",1
"6390","Gedächtnisschleifen",1
"6391","Gedanken zum Glücklichsein",1
"6392","Gedicht an die Dauer",5
"6393","Gedichte",4
"6394","Gedichte in der Fassung der Erstdrucke",1
"6395","Gedichte nach dem Fall der Mauer",1
"6396","Gedichte und Lieder ltAuswahl",1
"6397","Gedichtgedichte",1
"6398","Geduld bringt Rosen",2
"6399","Geduld bringt Rosennd",1
"6400","Gefährliche Fracht",1
"6401","Gefährliche Liebe",1
"6402","Gefährliche Saat",1
"6403","Gefährliche Verführung",1
"6404","Gefährliche Verwandtschaft",3
"6405","Gefangen im geliebten Land",1
"6406","Gefangene der SOL",1
"6407","Gefesselte Lust",1
"6408","Gefühltes Wissen",1
"6409","Gegen den Uhrzeigersinn",1
"6410","Gegen die Laufrichtungnd",1
"6411","Gegen die Welt",2
"6412","Gegensätze ziehen sich aus",1
"6413","Gegner im Dunkel",1
"6414","Geh fort wenn du kannst",1
"6415","Geheimnis der Seele",1
"6416","Geheimnis des Hieronymus Bosch",1
"6417","Geheimnis des Winterhauses",1
"6418","Geheimnis eines Menschen",1
"6419","Geheimnis und Gewalt",1
"6420","Geheimsache Estonia",1
"6421","Geheimzutat Liebe",3
"6422","Gehen",2
"6423","Gehen ging gegangen",4
"6424","Gehen kann ich allein und andere Liebesgeschichten",1
"6425","Gehen kann ich allein und andere Liebesgeschichtenn",1
"6426","Gehenn",1
"6427","Gehenrk",1
"6428","Gehirne",1
"6429","Gehirntransport",1
"6430","Geister in Princeton",1
"6431","Geisterfahrer",1
"6432","Geisterspuk in der Zwergenmine",1
"6433","Gela Čkvanava Daumtavrebeli ambavi",1
"6434","Gelacht von A  Z",1
"6435","Gelassenheit",1
"6436","Gelassenheit für alle Tagend",1
"6437","Geld oder Leben",1
"6438","Geld oder Leben neugriech",1
"6439","Gelegenheit zu einer kleinen Verzweiflung",1
"6440","Geleise ins Morgen",1
"6441","Geliebte Isabelle",1
"6442","Geliebter Betrogener Manm",1
"6443","Geliebter Schwarzer Kater",1
"6444","Geliebter Vater",1
"6445","Geliebtes Leben  Gelebtes Leben",1
"6446","Gemeine Lügen",1
"6447","Gemeinsamkeit",1
"6448","Gemischte Gefühle",1
"6449","Genovefa",1
"6450","Geographie der Lust",7
"6451","Geographie der Lustnd",1
"6452","Geometrischer Heimatroman",1
"6453","Georg",1
"6454","Georg Büchner Dantons Tod",3
"6455","Georg Büchner Der hessische Landbote",1
"6456","Georg Büchner Dramen",1
"6457","Georg Büchner Lenz",2
"6458","Georg Büchner Woyzeck",1
"6459","Georg Ebers Uarda",1
"6460","Georg Heym Der Dieb",1
"6461","Georg Heym Der ewige Tag",1
"6462","Georg Kaiser Die Bürger von Calais",1
"6463","Georg Letham",1
"6464","Georg Letham Arzt und Mörder",1
"6465","Georg Trakl Sebastian im Traum",2
"6466","Georg Weerth Leben und Taten des berühmten Ritters Schnapphahnski",1
"6467","George 9433",1
"6468","George Sand",1
"6469","Georgs Sorgen um die Vergangenheit",1
"6470","Gerd Theißen Der Anwalt des Paulus",1
"6471","Gerhard Meier Ob die Granatbäume blühen",1
"6472","Gerhard Roth Landläufiger Tod",1
"6473","Gerhart Hauptmann Der Ketzer von Soana",1
"6474","Gerhart Hauptmann Die AtridenTetralogie",1
"6475","Gerlinde ist unschuldig",1
"6476","Germaine und Molly",1
"6477","German Amok",1
"6478","Germania",6
"6479","Germania 3",1
"6480","Germania III",2
"6481","Germanoslavica Geschichten aus dem Hinterhalt",1
"6482","Gerron",3
"6483","Gerronnd",1
"6484","Gert Hofmann Der Blindensturz",1
"6485","Gert Hofmann Gespräch über Balzacs Pferd",1
"6486","Gert Jonke Sanftwut oder der Ohrenmaschinist",1
"6487","Gert Jonke Schule der Geläufigkeit",1
"6488","Gertrud",19
"6489","Gertrud Kolmar Das Wort der Stummen",1
"6490","Gertrud Le Fort von Die Letzte am Schafott",1
"6491","Gertrud Leutenegger Panischer Frühling",1
"6492","Gertrudn",1
"6493","Gertrudnd",1
"6494","Gertrudrk",1
"6495","Gesammelte Gedichte",2
"6496","Gesammelte Schriften",1
"6497","Gesammelte Werke",1
"6498","Gesang vom Kindchen",1
"6499","Geschafft  was Fau mit 30 nicht mehr tun muss",1
"6500","Geschafft  was Fau mit 40 nicht mehr tun muss",1
"6501","Geschafft  was Fau mit 50 nicht mehr tun muss",1
"6502","Geschafft  was Frau mit 60 nicht mehr tun muss",1
"6503","Geschafft  was Mann mit 40 nicht mehr tun muss",1
"6504","Geschafft  was Mann mit 50 nicht mehr tun muss",1
"6505","Geschafft  was Mann mit 60 nicht mehr tun muss",1
"6506","Geschafft Was Mann mit 30 nicht mehr tun muss",1
"6507","Geschenkt",3
"6508","Geschichte der Abderiten",5
"6509","Geschichte der Abderitenrk",1
"6510","Geschichte des Fräuleins von Sternheim",1
"6511","Geschichte des Zauberers Merlin",2
"6512","Geschichte eines Teutschen der neuesten Zeit",1
"6513","Geschichte eines Unterganges",1
"6514","Geschichte Gottfriedens von Berlichingen mit der eisernen Hand",1
"6515","Geschichte in der Dämmerung",1
"6516","Geschichte vom alten Kind",8
"6517","Geschichte vom alten Kind Iwrith",1
"6518","Geschichte vom alten Kind neugriech",1
"6519","Geschichte vom alten Kindn",1
"6520","Geschichte vom alten Kindnd",1
"6521","Geschichten",2
"6522","Geschichten aus dem Mittelalter",2
"6523","Geschichten aus dem Wiener Wald",4
"6524","Geschichten aus sieben Ghettos",2
"6525","Geschichten eines alten Österreichers",1
"6526","Geschichten um Mitternacht",1
"6527","Geschichten vom Herrn Keuner",10
"6528","Geschichten vom Herrn Keuner Iwrith",1
"6529","Geschichten vom Herrn Keuner neugriech",1
"6530","Geschichten vom Herrn Keunern",1
"6531","Geschichten vom lieben Gott",11
"6532","Geschichten vom lieben Gottn",1
"6533","Geschichten vom lieben Gottnd",1
"6534","Geschichten von Meister Eckhart",1
"6535","Geschichten von Menorca über Menschen und Meer",1
"6536","Geschwister Tanner",10
"6537","Geschwister Tannerrk",1
"6538","Gesetz das tötet",1
"6539","Gespräch im Gebirg",1
"6540","Gespräche mit dem Vogel",1
"6541","Gesprächszettel an Dora",1
"6542","Gestalte dein eigenes Schicksal",1
"6543","Geständnisse eines Touristen",1
"6544","Gestern oder die Stunde nach Mitternacht",1
"6545","Gestern vielleicht",1
"6546","Gewalten",1
"6547","Ghetto",1
"6548","Ghost dance",1
"6549","Ghoul",1
"6550","Gianna Molinari Hier ist noch alles möglich",3
"6551","Gib ihm Sprache",2
"6552","Gib jedem seinen eigenen Tod",3
"6553","Gib jedem seinen eigenen Tod neugriech",1
"6554","Gib jedem seinen eigenen Todnd",1
"6555","Gib mich frei",2
"6556","Gibts denn so was",1
"6557","Gier",10
"6558","Gier nach Blut",1
"6559","Gier neugriech",1
"6560","Giern",1
"6561","Giernd",1
"6562","Gierrk",1
"6563","Gigli  eine von uns",1
"6564","Gila Lustiger Die Schuld der anderen",1
"6565","Gilgamesch",1
"6566","Gilgi  eine von uns",1
"6567","Gina Kaus Die Schwestern Kleh",1
"6568","Gina Kaus Katharina die Große",1
"6569","Ginster",2
"6570","Ginster Ginster",1
"6571","Ginster und Schwert",1
"6572","Gió đi dưới trơi",1
"6573","Glänzende Zeiten",1
"6574","Glanzvolle Zeiten",2
"6575","Gläserne Bienen",3
"6576","Glatteis",3
"6577","Glaub nicht seinen schönen Worten",1
"6578","Glaube Liebe Hoffnung",1
"6579","Glavinic",1
"6580","Glencoe",1
"6581","Glennkill",3
"6582","Glennkillnd",1
"6583","Glitzerbarbie",1
"6584","Glück",2
"6585","Glück für dich",1
"6586","Glück für jeden Tag",1
"6587","Glück hat seinen Preisn",1
"6588","Glück lässt sich nicht kaufen",1
"6589","Glück und andere Verbrechen",1
"6590","Glücklich ist ",1
"6591","Glückliche Momente für dich",1
"6592","Glückliche Niederlagen",1
"6593","Glückomin",1
"6594","Glückshunger",2
"6595","Glücksmomente für dich",1
"6596","Glückssternchen für dich",1
"6597","GlückWunsch für meine Mutter",1
"6598","GlückWunsch zum Geburtstag",1
"6599","Glückwunsch zum Hochzeitsjubiläum",1
"6600","GlückWunsch zum Namenstag",1
"6601","GlückWunsch zur Geburt",1
"6602","Glutsand",1
"6603","Godwi oder das steinerne Bild der Mutter",1
"6604","Goethe",5
"6605","Goethe schtirbt",1
"6606","Goethes Garten",1
"6607","Goethes Hinrichtung",1
"6608","Goethes poems",1
"6609","Gog und Magog",7
"6610","Gold Creek Canyon",1
"6611","Gold in den roten Bergen",2
"6612","Goldene Weisheiten für die Seele",1
"6613","Goldene Weisheiten für die Seelend",1
"6614","Goldfischgedächtnis",2
"6615","Goldhorus",1
"6616","Goldmachergeschichten",1
"6617","Goldschiff und Vulkan",1
"6618","Goldstein",4
"6619","Goldsteinn",1
"6620","Golems Wiederkehr",1
"6621","Golowin",2
"6622","Gondeln aus Glas",1
"6623","Goon",1
"6624","Gorian",1
"6625","Gosias Kinder  auf welcher Seite stehst Du",1
"6626","Gott liebt die Fröhlichen",1
"6627","Gott schläft in Masuren",1
"6628","Gott schützt die Liebenden",3
"6629","Götterdämmerung",1
"6630","Götterschicksal Menschenwerdennd",1
"6631","Gottes Homepage",1
"6632","Gottes Weber",1
"6633","Gottesdiener",1
"6634","Gottfried August Bürger Wunderbare Reisen zu Wasser und Lande Feldzüge und lustige Abenteuer des Freiherrn von Münchhausen",3
"6635","Gottfried Benn Morgue",1
"6636","Gottfried Benn Statische Gedichte",1
"6637","Gottfried Keller Die Leute von Seldwyla 1874",1
"6638","Gottfried Keller Kleider machen Leute",1
"6639","Gottfried Keller Novellen",1
